Paket_id,Vikt,Förtjänst,Deadline
2241326865,1.4,4,0
2241326866,7.8,1,6
2241326870,1.8,5,5
2241326872,0.8,6,4
2241326876,2.1,5,8
2241326879,2.0,3,-3
2241326883,8.5,3,1
2241326889,5.1,6,5
2241326891,9.1,5,2
2241326894,8.0,5,6
2241326899,2.0,1,8
2241326903,9.6,2,3
2241326908,1.0,7,4
2241326911,1.3,4,4
2241326917,3.1,4,2
2241326922,6.1,3,5
2241326926,2.3,5,8
2241326927,8.8,4,2
2241326928,9.0,8,2
2241326930,9.8,1,3
2241326933,11.9,7,-1
2241326936,4.5,7,3
2241326940,7.1,2,5
2241326944,2.8,3,9
2241326946,8.4,4,2
2241326948,9.0,9,3
2241326949,1.2,6,7
2241326955,10.4,9,6
2241326956,7.3,1,7
2241326960,4.9,2,2
2241326965,1.4,8,5
2241326967,2.5,5,9
2241326973,11.8,5,2
2241326974,2.5,6,1
2241326980,1.4,6,8
2241326985,2.5,5,1
2241326991,5.9,9,9
2241326992,8.4,2,7
2241326993,8.6,5,4
2241326995,8.2,8,6
2241326998,11.7,7,4
2241327001,1.0,6,1
2241327006,10.5,2,8
2241327010,3.8,2,9
2241327015,9.9,2,5
2241327021,4.9,6,3
2241327027,12.0,9,2
2241327033,8.3,4,3
2241327034,7.9,6,6
2241327037,5.7,9,-3
2241327043,7.2,1,8
2241327044,2.1,3,2
2241327045,4.1,1,-5
2241327049,5.5,6,5
2241327050,1.4,3,9
2241327053,6.6,8,8
2241327059,2.7,5,0
2241327060,7.6,1,3
2241327065,3.3,6,3
2241327069,1.6,3,5
2241327073,10.5,8,5
2241327078,5.5,7,3
2241327083,8.8,7,6
2241327088,7.2,8,4
2241327092,2.5,5,8
2241327093,0.3,4,6
2241327098,7.0,3,0
2241327100,10.6,7,1
2241327103,9.8,6,-3
2241327108,8.9,4,1
2241327111,5.6,6,6
2241327112,0.3,9,0
2241327118,7.5,5,3
2241327123,0.8,5,1
2241327128,11.4,6,7
2241327129,9.6,6,7
2241327131,2.5,5,5
2241327137,2.8,4,5
2241327139,0.3,6,8
2241327141,5.0,3,-3
2241327146,0.7,5,9
2241327152,9.2,9,6
2241327157,1.5,3,-3
2241327159,2.4,4,2
2241327160,1.8,5,7
2241327165,1.3,3,9
2241327168,1.0,3,-4
2241327173,2.9,3,4
2241327179,1.1,9,1
2241327182,11.6,7,3
2241327184,2.4,5,0
2241327185,8.0,2,0
2241327191,3.3,3,7
2241327194,5.3,6,7
2241327197,6.1,9,8
2241327199,11.2,5,-5
2241327201,2.7,5,-4
2241327204,10.4,4,-1
2241327210,0.4,4,3
2241327216,1.8,4,0
2241327222,9.8,1,8
2241327225,4.9,3,-5
2241327231,1.2,5,6
2241327233,0.5,4,6
2241327234,1.3,4,9
2241327240,3.8,8,5
2241327241,6.5,7,2
2241327244,7.8,5,9
2241327249,6.2,3,-5
2241327255,10.3,2,3
2241327258,2.7,4,4
2241327260,11.0,2,0
2241327264,6.0,3,4
2241327270,11.1,9,9
2241327274,0.8,3,4
2241327280,9.0,8,-4
2241327285,9.0,6,0
2241327286,8.0,1,6
2241327289,2.6,3,3
2241327291,10.1,7,8
2241327293,9.3,2,1
2241327298,1.4,4,6
2241327304,5.5,9,8
2241327306,5.1,2,3
2241327308,0.4,7,1
2241327310,11.6,7,-3
2241327314,4.5,1,-2
2241327318,4.5,4,2
2241327324,3.9,7,6
2241327326,4.2,2,-5
2241327327,3.1,7,8
2241327328,3.5,7,2
2241327331,0.1,8,9
2241327336,1.4,7,2
2241327341,2.2,4,6
2241327346,1.6,4,7
2241327347,9.5,9,3
2241327352,9.5,9,2
2241327353,0.6,4,1
2241327357,1.3,1,2
2241327363,0.6,3,5
2241327369,11.8,6,7
2241327374,5.4,4,6
2241327376,7.5,9,3
2241327379,8.7,5,3
2241327383,7.1,7,1
2241327388,10.4,2,5
2241327389,9.1,6,-3
2241327391,8.6,9,2
2241327392,2.8,3,8
2241327398,9.4,5,-3
2241327400,11.4,2,-2
2241327402,11.9,3,6
2241327407,10.3,8,-2
2241327413,4.7,2,1
2241327414,10.5,5,-2
2241327416,0.6,3,7
2241327417,5.4,1,5
2241327420,6.8,6,6
2241327425,11.5,4,9
2241327429,8.8,1,-4
2241327435,1.3,9,4
2241327441,2.7,7,-2
2241327444,2.9,4,4
2241327449,0.3,6,1
2241327454,11.2,7,7
2241327458,9.3,4,0
2241327459,0.5,6,3
2241327462,0.2,6,5
2241327464,9.2,3,2
2241327467,3.1,1,-3
2241327470,8.9,4,-2
2241327473,9.6,5,7
2241327476,10.9,2,8
2241327480,0.2,3,7
2241327483,10.4,8,8
2241327487,5.3,3,4
2241327493,1.9,3,4
2241327494,10.7,6,6
2241327500,4.6,3,7
2241327501,1.3,3,6
2241327504,8.6,6,3
2241327508,5.7,7,5
2241327513,6.5,5,6
2241327517,10.1,6,4
2241327520,1.4,4,7
2241327524,0.2,6,6
2241327529,8.8,8,7
2241327530,4.4,3,0
2241327533,11.2,8,1
2241327539,5.4,3,4
2241327541,10.5,7,5
2241327542,2.1,5,6
2241327548,4.8,9,4
2241327551,2.9,3,5
2241327552,6.5,7,6
2241327555,10.6,9,6
2241327560,3.3,7,3
2241327561,6.7,3,8
2241327565,0.9,8,7
2241327567,0.4,4,8
2241327570,2.1,2,8
2241327571,6.3,5,2
2241327576,1.3,7,3
2241327580,1.3,9,6
2241327584,10.9,3,5
2241327590,1.5,4,1
2241327591,3.3,7,-4
2241327594,7.8,8,1
2241327596,2.6,7,2
2241327600,5.6,3,1
2241327606,1.4,2,2
2241327612,8.5,9,2
2241327617,4.6,6,6
2241327619,7.5,3,0
2241327625,8.4,5,6
2241327626,2.4,2,7
2241327628,1.5,8,-5
2241327630,4.1,4,3
2241327631,2.0,9,5
2241327637,3.4,6,-1
2241327638,8.4,1,1
2241327639,10.4,4,2
2241327644,2.5,6,1
2241327645,7.8,3,2
2241327650,8.0,6,5
2241327656,4.0,9,7
2241327662,8.7,3,3
2241327664,11.1,2,5
2241327669,6.8,6,7
2241327674,3.5,6,1
2241327675,2.4,2,7
2241327676,9.1,2,5
2241327681,3.6,5,3
2241327684,1.6,9,4
2241327687,2.6,4,4
2241327692,8.8,1,6
2241327694,3.3,1,9
2241327698,10.5,5,3
2241327700,2.8,6,0
2241327702,3.5,6,4
2241327706,2.6,4,1
2241327709,4.3,8,0
2241327713,1.7,5,6
2241327714,7.4,4,4
2241327719,4.4,6,0
2241327724,9.2,8,4
2241327726,0.9,9,-4
2241327729,11.4,9,6
2241327732,4.7,3,6
2241327735,1.4,5,4
2241327737,1.7,3,8
2241327740,5.9,5,6
2241327742,9.7,4,4
2241327743,1.8,5,9
2241327746,11.5,7,4
2241327748,8.2,6,6
2241327752,6.6,6,3
2241327757,3.7,7,3
2241327759,2.7,4,1
2241327765,10.0,2,3
2241327769,0.6,3,9
2241327775,9.0,5,1
2241327780,8.3,5,-5
2241327781,10.7,5,-2
2241327782,4.6,9,-4
2241327788,5.6,2,4
2241327792,4.0,1,4
2241327798,6.3,3,5
2241327801,2.8,1,0
2241327804,8.5,9,2
2241327805,2.9,5,-4
2241327809,9.4,9,4
2241327815,9.5,6,7
2241327821,2.9,4,8
2241327826,4.0,4,-4
2241327830,8.8,9,6
2241327833,0.8,4,9
2241327834,1.1,7,4
2241327838,2.7,6,3
2241327840,7.5,8,0
2241327844,3.5,5,3
2241327845,5.1,8,7
2241327848,7.6,4,4
2241327853,0.4,5,4
2241327858,5.1,8,2
2241327860,0.7,1,-1
2241327862,3.2,2,-1
2241327863,6.3,6,2
2241327867,1.5,3,5
2241327870,2.3,6,1
2241327876,8.3,1,7
2241327882,2.8,2,8
2241327884,8.4,6,9
2241327890,10.4,2,-3
2241327892,7.6,3,7
2241327894,5.5,4,3
2241327895,1.3,6,5
2241327897,2.3,4,3
2241327899,9.1,2,7
2241327901,3.9,9,3
2241327905,1.0,3,2
2241327910,10.5,4,4
2241327914,1.3,6,9
2241327916,0.2,3,6
2241327919,4.4,3,8
2241327923,9.8,4,3
2241327926,3.7,4,1
2241327927,2.9,7,6
2241327933,0.3,3,9
2241327936,9.4,6,5
2241327937,6.3,1,-5
2241327938,0.8,5,2
2241327941,0.9,1,9
2241327943,8.4,1,6
2241327946,1.5,3,1
2241327952,2.0,3,9
2241327955,9.6,5,6
2241327958,5.9,9,2
2241327964,1.7,9,1
2241327965,0.2,2,6
2241327968,3.5,6,0
2241327969,9.6,6,6
2241327975,0.7,6,8
2241327977,9.4,3,3
2241327981,2.5,4,6
2241327983,2.8,3,9
2241327988,7.9,9,9
2241327993,0.6,4,2
2241327994,0.8,6,9
2241327997,2.0,7,4
2241328001,4.8,4,3
2241328007,3.6,2,9
2241328013,9.0,1,1
2241328016,8.4,9,1
2241328017,0.9,6,2
2241328021,8.4,9,-1
2241328027,10.6,9,9
2241328030,1.1,6,6
2241328033,8.2,8,1
2241328039,4.5,4,5
2241328044,9.7,1,6
2241328050,3.3,3,2
2241328053,2.4,4,2
2241328059,4.6,9,8
2241328061,7.9,7,8
2241328065,6.1,7,9
2241328066,2.3,4,6
2241328070,6.3,8,2
2241328071,0.9,8,8
2241328073,1.6,4,-2
2241328074,9.6,6,-1
2241328079,3.4,8,8
2241328083,9.1,6,-4
2241328086,10.6,8,8
2241328091,11.0,7,8
2241328094,1.0,4,0
2241328099,3.0,4,2
2241328104,10.8,9,2
2241328108,5.2,2,0
2241328110,4.3,5,1
2241328115,2.1,1,6
2241328121,7.5,3,1
2241328123,8.9,3,5
2241328128,1.9,3,6
2241328129,4.5,8,1
2241328131,6.3,5,0
2241328134,1.1,7,-4
2241328139,1.5,8,1
2241328143,7.2,9,7
2241328148,3.7,6,-4
2241328154,5.4,8,-2
2241328159,1.7,4,4
2241328165,6.9,9,8
2241328171,1.1,6,2
2241328177,5.3,1,-3
2241328182,1.0,5,9
2241328186,1.3,5,7
2241328192,6.1,4,9
2241328197,11.5,3,-3
2241328200,2.4,8,5
2241328205,7.1,6,5
2241328211,1.3,3,7
2241328215,0.3,6,2
2241328218,7.6,3,8
2241328221,7.8,4,9
2241328222,2.0,6,2
2241328227,0.4,5,2
2241328229,10.3,9,-3
2241328234,6.7,3,-2
2241328240,1.1,7,1
2241328246,10.1,8,1
2241328247,6.1,2,8
2241328250,1.2,6,4
2241328256,3.2,4,7
2241328262,0.7,8,-5
2241328265,11.2,7,8
2241328267,3.7,2,8
2241328272,2.5,5,2
2241328273,0.7,3,9
2241328276,7.7,3,3
2241328282,0.8,4,4
2241328285,2.9,4,3
2241328287,0.2,3,7
2241328289,9.9,2,2
2241328292,3.7,3,8
2241328294,11.7,3,9
2241328296,2.1,5,0
2241328301,6.1,4,8
2241328305,0.4,5,9
2241328308,0.3,4,3
2241328309,4.1,8,3
2241328315,3.5,6,7
2241328316,2.9,1,-1
2241328317,7.2,9,1
2241328322,8.4,5,7
2241328324,8.5,7,2
2241328328,5.1,3,5
2241328331,0.8,1,3
2241328337,9.1,7,-3
2241328339,2.8,1,5
2241328341,3.4,7,4
2241328345,2.0,4,0
2241328348,5.1,7,5
2241328353,0.5,4,1
2241328354,5.0,7,3
2241328358,4.8,5,4
2241328359,4.1,7,0
2241328364,5.3,7,6
2241328365,7.8,5,8
2241328371,3.2,1,4
2241328374,6.8,7,5
2241328377,0.2,3,9
2241328383,11.2,2,-3
2241328389,11.8,1,3
2241328391,9.1,3,8
2241328392,10.6,8,1
2241328393,4.7,1,9
2241328394,8.9,7,1
2241328398,5.2,9,6
2241328401,4.0,3,9
2241328405,1.4,7,2
2241328410,10.8,7,6
2241328412,10.2,9,6
2241328415,8.5,4,8
2241328418,9.4,1,7
2241328421,2.3,5,6
2241328426,8.1,1,1
2241328429,6.3,2,5
2241328431,8.6,3,8
2241328436,6.7,7,4
2241328441,4.1,6,7
2241328446,7.3,7,5
2241328452,4.6,8,0
2241328455,9.7,1,3
2241328459,6.4,5,0
2241328463,2.5,4,-4
2241328467,2.1,6,-3
2241328470,1.0,2,4
2241328475,11.6,4,-1
2241328480,6.2,4,8
2241328483,0.6,3,9
2241328488,2.0,3,0
2241328492,0.5,5,1
2241328495,5.9,1,7
2241328497,0.3,6,4
2241328498,1.8,4,3
2241328502,1.3,8,7
2241328505,10.3,3,1
2241328506,2.8,5,9
2241328509,2.6,5,8
2241328513,2.6,5,4
2241328514,5.7,6,3
2241328520,7.2,9,2
2241328525,5.8,4,2
2241328530,0.6,6,2
2241328533,2.0,5,6
2241328535,8.8,5,-2
2241328539,9.7,2,-2
2241328543,5.9,1,5
2241328545,10.8,2,5
2241328549,0.3,8,-3
2241328553,1.6,7,6
2241328556,1.4,4,5
2241328557,1.9,5,1
2241328561,0.3,6,4
2241328565,3.7,8,0
2241328568,2.1,3,1
2241328569,2.5,6,8
2241328572,12.0,5,3
2241328576,1.1,6,9
2241328582,5.6,4,9
2241328583,4.0,7,7
2241328584,0.9,2,1
2241328586,3.8,7,1
2241328587,0.6,5,8
2241328588,7.8,9,1
2241328592,4.3,5,4
2241328597,5.3,1,5
2241328598,0.2,5,2
2241328602,8.9,4,0
2241328608,1.8,1,-3
2241328611,6.1,4,6
2241328614,7.6,8,6
2241328619,1.1,4,-2
2241328622,1.2,6,6
2241328626,1.6,4,6
2241328631,9.5,9,9
2241328634,4.7,7,4
2241328639,0.9,6,7
2241328643,9.8,9,1
2241328645,1.3,6,1
2241328649,8.9,7,5
2241328653,4.1,7,5
2241328659,1.2,3,9
2241328662,0.5,9,2
2241328663,2.9,5,9
2241328667,5.5,5,3
2241328672,3.0,2,3
2241328673,5.0,5,1
2241328678,10.7,3,2
2241328684,0.8,6,0
2241328687,10.0,1,4
2241328691,4.2,6,7
2241328695,6.7,1,1
2241328697,7.8,2,2
2241328701,2.5,6,-2
2241328706,0.8,2,1
2241328711,10.2,7,6
2241328713,2.9,3,9
2241328714,5.7,2,8
2241328718,6.4,7,9
2241328724,1.0,5,4
2241328725,6.7,6,-3
2241328730,5.1,9,4
2241328735,1.6,4,3
2241328739,1.0,5,3
2241328745,2.3,4,4
2241328748,9.7,4,1
2241328753,2.6,6,3
2241328755,0.2,3,2
2241328761,4.5,5,5
2241328762,6.7,8,6
2241328766,11.9,8,0
2241328767,0.7,7,3
2241328773,6.1,5,4
2241328779,3.1,7,-2
2241328781,10.0,6,8
2241328784,2.9,7,2
2241328786,3.7,6,5
2241328790,11.6,3,9
2241328796,9.4,7,7
2241328800,8.2,4,0
2241328802,4.2,8,7
2241328805,7.2,5,6
2241328808,3.5,8,6
2241328812,11.9,2,7
2241328814,7.8,4,2
2241328820,11.5,2,6
2241328824,7.1,3,5
2241328827,1.0,4,9
2241328832,2.1,4,8
2241328836,9.4,4,0
2241328842,11.5,1,8
2241328843,6.6,6,3
2241328846,4.0,9,7
2241328850,0.8,6,3
2241328853,7.4,5,1
2241328857,6.3,4,3
2241328860,8.1,9,2
2241328861,6.5,9,2
2241328864,8.2,5,1
2241328870,1.9,5,1
2241328875,1.7,1,3
2241328877,4.6,2,0
2241328878,8.0,8,3
2241328883,7.6,4,8
2241328885,1.2,5,7
2241328888,1.5,4,5
2241328891,3.5,6,0
2241328892,0.6,5,3
2241328894,2.7,3,1
2241328900,3.8,2,1
2241328903,7.3,9,0
2241328905,3.0,1,-5
2241328906,3.5,9,-2
2241328912,5.3,8,2
2241328915,4.6,2,9
2241328921,2.5,9,3
2241328926,8.5,6,5
2241328928,2.8,6,1
2241328931,3.7,5,-5
2241328932,6.0,7,6
2241328934,7.3,9,3
2241328940,10.0,6,7
2241328943,8.7,8,5
2241328944,8.2,8,4
2241328950,2.1,7,4
2241328956,2.5,6,4
2241328957,10.7,7,2
2241328963,5.1,8,1
2241328964,2.8,9,2
2241328970,2.7,3,3
2241328973,5.6,4,7
2241328977,7.7,8,6
2241328980,1.6,4,5
2241328985,8.2,2,7
2241328987,8.7,6,5
2241328989,9.7,1,0
2241328991,9.2,8,5
2241328997,4.0,6,-3
2241329000,1.7,5,6
2241329003,4.7,8,1
2241329008,6.8,9,8
2241329013,1.2,2,1
2241329015,10.0,6,2
2241329019,0.8,2,4
2241329024,3.4,8,3
2241329025,0.3,9,5
2241329027,1.0,4,3
2241329031,11.8,1,7
2241329035,0.3,4,6
2241329041,2.2,3,-5
2241329042,10.5,2,6
2241329046,5.5,3,7
2241329052,6.1,4,5
2241329055,1.7,5,5
2241329056,2.6,6,2
2241329061,10.4,6,3
2241329067,6.7,3,-1
2241329070,10.9,9,7
2241329075,4.2,7,5
2241329080,3.5,8,-4
2241329081,11.5,3,8
2241329082,0.7,5,8
2241329087,9.1,9,4
2241329088,6.4,2,6
2241329091,0.7,3,1
2241329095,4.0,3,0
2241329096,3.0,5,5
2241329100,0.2,3,3
2241329103,9.9,5,5
2241329108,8.7,2,3
2241329109,2.1,1,8
2241329113,2.3,5,3
2241329116,1.9,5,9
2241329118,2.0,4,2
2241329119,3.2,7,-2
2241329120,5.2,2,9
2241329123,7.0,5,2
2241329129,9.2,4,-2
2241329130,0.4,5,2
2241329133,0.8,5,8
2241329138,11.5,4,1
2241329144,11.1,8,2
2241329145,1.0,5,7
2241329146,2.5,5,9
2241329151,1.4,7,0
2241329157,10.0,5,1
2241329158,0.3,4,6
2241329164,0.1,9,3
2241329170,11.2,7,3
2241329176,0.9,5,3
2241329177,5.2,4,5
2241329178,2.0,4,3
2241329179,0.7,7,2
2241329183,1.9,6,2
2241329186,1.9,5,9
2241329187,3.3,5,4
2241329190,0.8,6,-2
2241329195,0.3,3,5
2241329197,5.0,3,9
2241329198,2.1,4,9
2241329200,2.1,5,6
2241329206,2.0,5,8
2241329210,7.3,9,2
2241329214,10.4,2,3
2241329215,5.4,5,7
2241329216,5.7,2,4
2241329217,3.4,2,4
2241329223,11.4,4,6
2241329228,10.2,5,7
2241329229,6.4,8,1
2241329232,8.9,3,0
2241329237,7.0,4,8
2241329238,1.6,7,8
2241329240,4.3,5,7
2241329241,0.2,1,1
2241329247,7.5,8,4
2241329249,3.8,4,1
2241329255,9.8,2,5
2241329259,4.8,4,8
2241329260,0.2,6,5
2241329263,1.9,1,2
2241329267,5.9,7,-1
2241329270,1.2,6,9
2241329274,3.2,8,8
2241329275,6.5,8,8
2241329278,0.5,7,-4
2241329284,0.7,6,9
2241329286,9.6,5,-5
2241329290,6.9,8,8
2241329295,2.4,3,8
2241329299,2.5,3,7
2241329302,0.3,5,1
2241329307,6.5,9,9
2241329308,2.9,5,5
2241329311,5.1,3,0
2241329316,9.6,3,3
2241329319,2.5,5,3
2241329322,1.5,3,6
2241329328,0.1,5,0
2241329333,3.7,7,9
2241329335,4.0,3,7
2241329339,4.9,2,7
2241329340,11.8,1,8
2241329344,1.1,4,6
2241329346,8.7,4,3
2241329350,5.9,6,8
2241329356,2.2,7,0
2241329362,11.3,7,3
2241329368,11.7,6,9
2241329372,3.0,1,9
2241329376,9.7,3,-2
2241329382,7.6,1,8
2241329386,6.0,7,7
2241329389,5.8,6,5
2241329394,0.9,6,1
2241329398,1.2,4,0
2241329401,2.7,5,2
2241329405,11.5,6,6
2241329408,0.8,7,2
2241329412,3.8,2,1
2241329413,2.2,5,4
2241329414,1.2,5,0
2241329416,1.6,5,2
2241329420,4.4,4,2
2241329426,11.1,6,7
2241329430,9.4,3,4
2241329436,1.7,7,6
2241329442,9.7,1,3
2241329443,3.8,6,1
2241329448,0.4,4,9
2241329450,7.9,9,8
2241329452,1.9,9,8
2241329456,10.1,6,9
2241329459,9.1,1,0
2241329460,2.6,7,8
2241329465,10.0,1,7
2241329471,3.8,7,7
2241329476,2.4,4,9
2241329478,9.3,3,4
2241329479,7.7,4,8
2241329485,9.3,6,4
2241329486,10.1,7,7
2241329492,9.8,9,7
2241329495,2.7,4,0
2241329500,1.5,1,5
2241329503,10.1,5,0
2241329505,6.5,1,6
2241329509,9.5,2,6
2241329513,2.0,3,5
2241329516,10.7,9,3
2241329517,3.5,4,6
2241329520,11.3,7,8
2241329526,2.5,3,2
2241329527,11.7,6,-4
2241329533,8.9,1,1
2241329534,0.5,4,0
2241329537,4.7,6,4
2241329542,3.9,6,3
2241329547,2.0,4,0
2241329553,4.9,5,2
2241329555,9.2,8,4
2241329561,3.5,9,6
2241329567,7.0,3,9
2241329573,7.2,2,8
2241329579,11.2,4,7
2241329580,2.3,5,0
2241329584,2.5,2,9
2241329588,9.7,4,6
2241329594,3.1,1,5
2241329596,0.4,6,5
2241329598,6.1,7,6
2241329600,5.4,7,3
2241329606,3.4,9,5
2241329612,4.3,6,9
2241329616,3.0,6,9
2241329619,6.8,5,4
2241329621,2.2,5,9
2241329622,0.6,3,4
2241329624,11.3,3,0
2241329630,4.0,4,6
2241329633,2.6,7,3
2241329637,3.2,6,9
2241329643,1.8,9,5
2241329647,7.7,9,6
2241329652,0.6,7,5
2241329657,2.7,4,3
2241329663,1.7,7,3
2241329664,1.2,2,2
2241329665,6.4,9,7
2241329668,0.2,5,7
2241329669,7.7,4,8
2241329670,6.2,9,8
2241329673,4.7,7,3
2241329678,11.2,7,6
2241329684,9.1,8,7
2241329689,0.4,4,-4
2241329693,0.6,5,7
2241329696,9.0,4,1
2241329701,5.0,9,8
2241329705,0.4,4,5
2241329707,10.8,3,3
2241329712,5.0,7,2
2241329718,9.1,1,5
2241329720,9.3,7,-2
2241329726,11.6,7,-5
2241329732,4.5,4,3
2241329737,0.5,7,1
2241329740,0.5,5,7
2241329744,2.6,5,8
2241329747,4.5,5,3
2241329752,0.9,9,7
2241329756,6.0,6,-5
2241329759,8.5,6,5
2241329763,10.9,1,0
2241329768,0.7,9,0
2241329774,0.4,4,8
2241329776,0.3,1,4
2241329781,7.8,1,2
2241329782,9.1,6,5
2241329785,5.9,1,9
2241329790,2.5,6,0
2241329794,4.7,5,-2
2241329799,2.9,4,4
2241329804,6.7,3,6
2241329810,4.5,1,1
2241329811,8.0,2,8
2241329817,2.7,7,6
2241329822,9.3,6,4
2241329825,0.8,1,3
2241329830,5.0,8,-2
2241329835,11.2,3,9
2241329840,2.0,5,6
2241329841,0.5,5,8
2241329844,3.6,9,5
2241329849,10.1,4,4
2241329855,0.7,3,4
2241329859,1.7,4,0
2241329861,7.1,8,8
2241329864,7.8,3,3
2241329868,5.9,3,8
2241329872,1.6,5,6
2241329876,2.4,5,9
2241329878,1.7,7,5
2241329880,2.6,3,4
2241329883,5.9,4,0
2241329887,4.8,6,1
2241329888,1.2,5,3
2241329891,4.4,7,8
2241329897,7.4,9,0
2241329899,0.6,6,1
2241329900,8.1,8,4
2241329902,10.9,3,9
2241329906,1.3,5,6
2241329911,2.3,3,2
2241329916,2.5,1,0
2241329921,2.6,9,1
2241329925,7.1,4,1
2241329926,2.0,4,-4
2241329929,1.2,7,7
2241329934,4.6,1,2
2241329935,0.9,3,4
2241329936,1.6,6,4
2241329937,9.4,5,1
2241329942,4.1,6,-1
2241329947,2.9,5,0
2241329951,8.1,6,-3
2241329952,2.0,4,6
2241329953,10.8,5,2
2241329959,5.0,9,6
2241329962,10.3,5,1
2241329968,0.1,6,1
2241329974,2.6,5,4
2241329976,9.2,7,4
2241329980,8.2,5,1
2241329981,10.8,5,9
2241329987,2.6,4,4
2241329990,5.3,8,4
2241329993,1.7,8,5
2241329996,8.2,7,2
2241329999,6.8,3,4
2241330001,1.5,2,8
2241330005,9.8,3,9
2241330006,9.6,3,-3
2241330009,3.0,4,0
2241330014,2.2,3,2
2241330020,2.4,3,1
2241330022,3.3,7,7
2241330027,5.4,4,5
2241330028,2.2,4,7
2241330033,9.8,1,2
2241330037,1.4,3,8
2241330042,11.1,5,1
2241330047,6.7,6,8
2241330052,9.8,5,1
2241330055,4.2,2,3
2241330061,5.7,5,6
2241330063,7.7,6,2
2241330067,7.1,3,1
2241330072,3.5,7,2
2241330073,9.0,9,1
2241330077,11.6,7,3
2241330078,10.4,3,6
2241330082,1.4,9,-3
2241330084,1.5,8,9
2241330085,3.9,7,7
2241330091,2.2,5,7
2241330097,0.6,3,2
2241330101,0.9,3,2
2241330107,2.2,1,1
2241330109,7.4,7,0
2241330114,8.6,8,2
2241330120,10.0,8,8
2241330126,11.4,4,5
2241330129,2.3,5,8
2241330130,5.4,8,-5
2241330134,2.8,3,3
2241330135,0.3,5,6
2241330136,8.3,4,4
2241330137,4.7,9,0
2241330140,8.2,7,7
2241330145,1.3,6,9
2241330147,4.5,7,-4
2241330153,10.5,3,7
2241330157,2.8,3,3
2241330161,9.5,6,6
2241330164,1.4,4,5
2241330169,10.1,5,9
2241330175,2.1,7,5
2241330180,5.1,1,5
2241330186,11.9,2,4
2241330192,0.4,7,9
2241330195,1.9,4,5
2241330198,0.4,6,7
2241330201,1.7,4,4
2241330204,3.4,5,8
2241330209,12.0,7,9
2241330215,2.6,8,4
2241330218,2.6,3,7
2241330220,8.7,4,2
2241330226,8.8,4,8
2241330231,9.8,3,3
2241330233,3.5,3,-4
2241330235,10.4,4,1
2241330237,2.5,7,9
2241330238,0.6,3,2
2241330244,9.9,6,2
2241330249,2.9,4,6
2241330255,0.8,5,2
2241330256,10.4,5,7
2241330258,8.6,3,1
2241330263,5.4,1,3
2241330267,1.6,2,1
2241330270,0.5,5,4
2241330276,4.2,1,3
2241330279,3.2,7,9
2241330283,3.8,1,5
2241330286,5.2,9,6
2241330289,6.3,5,9
2241330294,7.4,6,0
2241330297,9.2,8,9
2241330299,2.6,6,6
2241330303,5.0,8,4
2241330304,9.2,4,0
2241330308,0.7,7,6
2241330309,2.5,6,4
2241330312,3.0,4,4
2241330313,0.3,3,7
2241330314,2.4,9,-1
2241330319,10.9,2,1
2241330325,10.9,2,3
2241330328,4.7,4,4
2241330331,9.7,2,0
2241330337,4.8,1,6
2241330343,5.4,1,6
2241330349,6.3,7,8
2241330354,9.6,7,0
2241330359,3.1,2,4
2241330363,3.8,1,-3
2241330367,6.7,8,9
2241330372,11.2,2,-1
2241330373,6.0,9,3
2241330374,9.5,2,8
2241330377,2.4,3,8
2241330378,1.7,2,4
2241330383,6.0,8,5
2241330389,4.6,9,2
2241330393,0.5,6,9
2241330398,8.3,7,9
2241330404,7.4,7,7
2241330409,1.3,4,9
2241330410,1.7,4,7
2241330411,11.5,4,3
2241330416,6.6,9,9
2241330417,4.1,6,1
2241330423,10.9,8,1
2241330428,3.6,9,1
2241330430,2.2,6,-5
2241330435,1.5,3,3
2241330437,8.3,3,-1
2241330441,9.7,9,0
2241330444,11.7,4,5
2241330448,10.4,1,3
2241330449,9.0,7,7
2241330454,2.4,5,1
2241330457,1.9,2,5
2241330460,4.6,8,8
2241330464,11.2,4,2
2241330466,2.5,3,1
2241330467,7.0,7,-4
2241330469,5.8,8,8
2241330471,7.6,5,8
2241330472,5.3,8,5
2241330477,0.5,1,3
2241330478,0.9,4,4
2241330481,11.3,6,2
2241330482,10.1,7,6
2241330484,10.4,5,6
2241330488,0.4,1,-3
2241330489,0.9,3,3
2241330490,5.4,5,-5
2241330496,1.0,4,-5
2241330498,2.9,8,0
2241330501,2.7,3,5
2241330506,10.6,4,5
2241330512,11.2,3,0
2241330517,5.5,1,7
2241330523,5.5,8,7
2241330527,1.2,1,5
2241330532,0.3,8,0
2241330536,1.9,8,0
2241330542,2.3,3,2
2241330545,5.7,3,3
2241330546,9.2,9,5
2241330547,5.7,4,6
2241330548,4.5,9,2
2241330549,4.5,5,6
2241330553,3.1,4,0
2241330554,9.8,9,6
2241330556,10.5,7,0
2241330558,1.5,7,8
2241330562,2.7,5,8
2241330565,1.8,4,0
2241330570,1.8,6,6
2241330573,3.1,2,3
2241330576,0.6,4,5
2241330578,2.3,8,1
2241330583,7.1,2,2
2241330584,3.3,3,0
2241330586,10.0,5,1
2241330587,1.8,3,2
2241330589,0.8,3,8
2241330591,2.7,7,0
2241330594,8.9,4,4
2241330595,2.6,8,8
